Expense_ID,Date,Department,Expense_Type,Vendor,Budget,Actual_Expense,Payment_Mode
EXP107977,6/11/2024,HR,Consulting,CloudNet,144575,194100,Cash
EXP111463,6/9/2024,IT,Training,Star Traders,244702,286676,Cash
EXP102035,1/13/2025,Administration,Training,Global Systems,92060,130691,Cash
EXP110450,2/10/2024,Administration,Internet,Bright Media,252664,212234,Credit Card
EXP110164,3/2/2025,Sales,Utilities,Quick Supplies,67612,56000,UPI
EXP118542,7/16/2024,IT,Salary,Star Traders,186632,207335,Bank Transfer
EXP110291,2/25/2025,HR,Travel,Bright Media,60337,60157,Cash
EXP117883,9/4/2024,IT,Marketing Campaign,Data Corp,178534,226506,Cash
EXP113397,11/29/2024,Finance,Internet,Urban Services,285366,276074,UPI
EXP115830,4/21/2025,Finance,Travel,Bright Media,290532,338122,Credit Card
EXP114220,11/5/2024,HR,Marketing Campaign,Star Traders,69618,44048,Credit Card
EXP108844,8/2/2024,Operation,Internet,Prime Vendors,101730,123188,Bank Transfer
EXP106828,2/11/2025,Sales,Internet,Star Traders,184500,163534,Bank Transfer
EXP107130,8/24/2024,HR,Software,Prime Vendors,152343,120416,UPI
EXP123047,4/21/2024,Finance,Internet,Prime Vendors,59491,53916,Bank Transfer
EXP107954,7/10/2024,IT,Internet,CloudNet,106933,73004,Bank Transfer
EXP116626,5/28/2024,HR,Consulting,Prime Vendors,39666,58176,Credit Card
EXP122971,6/17/2024,Administration,Marketing Campaign,Prime Vendors,203406,219726,Bank Transfer
EXP113990,10/30/2024,Operation,Salary,Bright Media,57725,52661,Cash
EXP103144,10/2/2024,Administration,Marketing Campaign,Urban Services,282582,298764,UPI
EXP118028,9/13/2024,HR,Maintenance,Tech Solutions,213117,135287,Credit Card
EXP114547,12/31/2024,HR,Utilities,Global Systems,148526,81883,Credit Card
EXP107371,8/25/2024,Marketing,Office Supplies,Global Systems,38055,54690,Credit Card
EXP124627,7/8/2024,Administration,Salary,Tech Solutions,176658,218062,UPI
EXP105594,12/26/2024,Sales,Salary,Quick Supplies,78705,80261,UPI
EXP120509,2/23/2024,Finance,Internet,Data Corp,194885,167786,Bank Transfer
EXP114466,7/28/2024,Operation,Software,Global Systems,223191,143424,Credit Card
EXP122151,2/6/2025,IT,Internet,CloudNet,79432,61294,Cash
EXP121166,12/3/2025,Administration,Marketing Campaign,Star Traders,285100,380216,Bank Transfer
EXP102076,7/11/2024,Finance,Training,Prime Vendors,67880,73054,Credit Card
EXP104103,4/3/2025,Operation,Travel,Data Corp,151187,151683,Credit Card
EXP107493,2/9/2025,Marketing,Marketing Campaign,Bright Media,73580,93153,Bank Transfer
EXP105968,3/28/2025,Finance,Office Supplies,Prime Vendors,252327,204276,Cash
EXP115470,3/3/2025,Sales,Training,Prime Vendors,150686,207340,UPI
EXP121280,4/5/2024,Marketing,Office Supplies,Data Corp,184425,270560,Cash
EXP117965,10/28/2024,IT,Marketing Campaign,Urban Services,61234,81857,Bank Transfer
EXP106754,8/5/2024,Administration,Maintenance,Quick Supplies,192940,119284,Cash
EXP102575,1/12/2024,IT,Marketing Campaign,Data Corp,235495,166109,UPI
EXP114389,10/6/2024,Administration,Salary,Data Corp,115939,129949,Cash
EXP116284,12/29/2024,Marketing,Marketing Campaign,Bright Media,173663,244363,Cash
EXP104042,4/2/2024,Operation,Office Supplies,Quick Supplies,245383,135996,Bank Transfer
EXP117751,5/17/2024,IT,Software,Prime Vendors,155891,81115,Credit Card
EXP112853,6/17/2024,Finance,Utilities,Tech Solutions,195458,193871,Credit Card
EXP104078,11/7/2024,HR,Travel,Tech Solutions,171692,114381,Cash
EXP114246,7/13/2024,IT,Office Supplies,Star Traders,112175,165367,UPI
EXP107754,1/15/2025,Sales,Utilities,ABC Pvt Ltd,218529,155429,Bank Transfer
EXP114166,3/2/2024,Operation,Travel,Global Systems,209368,130873,UPI
EXP109462,5/2/2025,Sales,Internet,Bright Media,232290,174849,Credit Card
EXP115960,9/9/2024,IT,Office Supplies,ABC Pvt Ltd,169520,161358,UPI
EXP119162,6/15/2024,HR,Travel,ABC Pvt Ltd,269875,357635,Bank Transfer
EXP104603,4/13/2024,Finance,Training,Bright Media,264039,353116,Bank Transfer
EXP114252,1/24/2025,Finance,Maintenance,Global Systems,83482,122467,Credit Card
EXP101985,7/22/2024,IT,Travel,Bright Media,61975,53560,UPI
EXP107774,7/6/2024,Finance,Maintenance,Quick Supplies,123952,89690,UPI
EXP109726,1/4/2025,IT,Training,Quick Supplies,150064,216700,Cash
EXP116709,9/5/2024,Sales,Maintenance,Tech Solutions,42008,35906,UPI
EXP116156,6/6/2024,Operation,Utilities,Quick Supplies,46000,63335,UPI
EXP115560,2/4/2024,Sales,Utilities,Data Corp,134975,112304,Cash
EXP110530,4/19/2025,IT,Software,Star Traders,72955,108036,Credit Card
EXP112172,2/27/2024,Operation,Office Supplies,Quick Supplies,229107,176548,Credit Card
EXP122147,2/5/2025,HR,Travel,Prime Vendors,130298,107678,Bank Transfer
EXP104054,1/27/2025,IT,Consulting,Tech Solutions,158657,163531,Cash
EXP118621,2/8/2024,Marketing,Internet,Tech Solutions,292817,152603,Credit Card
EXP123499,3/5/2025,Operation,Software,CloudNet,219081,263023,Bank Transfer
EXP105229,4/12/2024,Sales,Travel,Prime Vendors,49246,40075,Cash
EXP112370,9/19/2024,Marketing,Utilities,Tech Solutions,164907,213436,UPI
EXP113666,11/26/2024,Finance,Marketing Campaign,Urban Services,207038,183708,UPI
EXP107454,2/16/2024,IT,Internet,Global Systems,209991,205561,Credit Card
EXP101268,12/18/2024,Marketing,Salary,ABC Pvt Ltd,164454,182302,Cash
EXP100864,6/18/2024,Operation,Consulting,CloudNet,265053,291495,Cash
EXP123956,7/24/2024,Marketing,Office Supplies,Tech Solutions,268251,182902,Cash
EXP104942,3/6/2024,Sales,Travel,Quick Supplies,212589,213039,Credit Card
EXP102253,8/26/2024,Operation,Travel,ABC Pvt Ltd,36345,18535,UPI
EXP116755,2/1/2025,IT,Software,Bright Media,165220,211124,UPI
EXP121648,8/25/2024,Sales,Utilities,Bright Media,135916,133164,Bank Transfer
EXP110348,4/11/2024,Administration,Maintenance,Quick Supplies,184642,204331,Bank Transfer
EXP107940,3/23/2024,Finance,Travel,Data Corp,195582,237843,Credit Card
EXP100609,11/26/2024,Sales,Consulting,Bright Media,218658,180919,UPI
EXP104651,6/12/2024,HR,Salary,Data Corp,206715,115940,UPI
EXP123368,10/23/2024,HR,Office Supplies,Urban Services,47889,49006,Bank Transfer
EXP115886,6/18/2024,Administration,Training,Global Systems,140407,86782,Credit Card
EXP105919,4/20/2025,Operation,Travel,Global Systems,250090,328642,Credit Card
EXP118748,9/1/2025,Marketing,Utilities,ABC Pvt Ltd,128708,153456,Bank Transfer
EXP107148,3/17/2025,Sales,Training,Urban Services,295236,418795,UPI
EXP113648,3/4/2025,Sales,Training,Quick Supplies,213164,261343,UPI
EXP110635,8/30/2024,Sales,Consulting,Prime Vendors,172774,122510,Cash
EXP124211,3/29/2024,HR,Training,ABC Pvt Ltd,247598,193184,UPI
EXP121848,5/2/2025,Finance,Software,Urban Services,80108,97542,Bank Transfer
EXP105581,11/1/2024,Sales,Office Supplies,Data Corp,77803,68729,Cash
EXP122942,11/28/2024,Finance,Marketing Campaign,Urban Services,272760,368662,UPI
EXP105060,1/6/2025,Sales,Maintenance,Quick Supplies,258489,179774,Bank Transfer
EXP109615,10/24/2024,Administration,Software,Data Corp,96834,73664,Credit Card
EXP108044,7/24/2024,Administration,Salary,Data Corp,181769,132488,UPI
EXP117046,11/5/2024,Operation,Maintenance,Global Systems,278617,185495,UPI
EXP108386,4/9/2024,IT,Travel,Bright Media,147083,86338,Credit Card
EXP114629,5/27/2024,Administration,Internet,CloudNet,121056,156161,Bank Transfer
EXP121068,3/14/2024,Sales,Travel,ABC Pvt Ltd,50864,72935,Credit Card
EXP109311,5/4/2025,HR,Software,Data Corp,77772,48257,Bank Transfer
EXP102776,7/20/2024,Finance,Software,Prime Vendors,291815,187341,Credit Card
EXP113667,6/14/2024,Administration,Office Supplies,CloudNet,182968,192600,UPI
EXP100782,1/9/2024,HR,Software,Data Corp,62870,79759,Bank Transfer
EXP120470,4/3/2024,Finance,Salary,Data Corp,220362,317546,Bank Transfer
EXP108994,4/30/2025,Sales,Training,Global Systems,259045,375171,Credit Card
EXP107189,3/3/2024,IT,Maintenance,Global Systems,213920,130668,UPI
EXP113731,4/13/2025,Finance,Consulting,Star Traders,72853,80799,Credit Card
EXP105573,10/16/2024,Sales,Utilities,Prime Vendors,96071,93837,UPI
EXP106135,1/24/2024,Finance,Salary,Prime Vendors,93034,129884,UPI
EXP110553,4/29/2024,Sales,Internet,Urban Services,94115,61472,Credit Card
EXP105247,7/8/2024,Sales,Software,Quick Supplies,87416,127297,Bank Transfer
EXP103981,4/25/2025,Finance,Maintenance,Global Systems,162352,168970,Credit Card
EXP111085,3/1/2024,Marketing,Office Supplies,Data Corp,251160,363459,Cash
EXP119053,2/14/2024,HR,Software,Bright Media,90121,57443,Bank Transfer
EXP113158,12/11/2024,HR,Software,Quick Supplies,190986,274105,UPI
EXP102172,8/22/2024,Marketing,Utilities,CloudNet,147156,116102,Credit Card
EXP123707,3/7/2024,IT,Consulting,Global Systems,24287,29290,Cash
EXP108718,4/7/2024,HR,Maintenance,CloudNet,225057,184505,Cash
EXP107452,9/24/2024,Administration,Training,Star Traders,54104,72994,Credit Card
EXP115553,12/26/2024,Administration,Training,Star Traders,122100,141553,Cash
EXP105197,12/5/2025,Sales,Marketing Campaign,Urban Services,36150,18296,UPI
EXP117793,5/17/2024,Administration,Marketing Campaign,CloudNet,106505,96836,Bank Transfer
EXP111671,5/10/2025,IT,Office Supplies,Tech Solutions,249361,127293,Cash
EXP123176,8/8/2024,Sales,Utilities,Prime Vendors,276910,183145,Bank Transfer
EXP115995,5/4/2025,Sales,Maintenance,Global Systems,299667,223191,UPI
EXP124432,7/8/2024,Sales,Maintenance,Data Corp,275024,172129,UPI
EXP112598,11/9/2024,Operation,Internet,Bright Media,200442,275131,Bank Transfer
EXP103809,3/20/2024,Administration,Salary,Data Corp,123709,152018,UPI
EXP120803,2/20/2025,Administration,Travel,ABC Pvt Ltd,238064,177017,Credit Card
EXP110079,5/8/2025,HR,Maintenance,Data Corp,226747,296213,Cash
EXP112488,7/21/2024,Operation,Marketing Campaign,ABC Pvt Ltd,155231,98803,Bank Transfer
EXP118265,6/8/2024,Marketing,Salary,Tech Solutions,183262,171399,Credit Card
EXP105543,10/29/2024,Operation,Internet,Tech Solutions,79121,63313,Credit Card
EXP115681,2/12/2025,Marketing,Software,Data Corp,61795,51664,Credit Card
EXP111864,2/23/2024,Administration,Marketing Campaign,Global Systems,31264,36162,Bank Transfer
EXP115519,1/11/2025,Sales,Software,Quick Supplies,197403,145650,UPI
EXP110401,1/5/2025,Finance,Software,Urban Services,62678,58705,UPI
EXP120101,5/24/2024,HR,Internet,ABC Pvt Ltd,271931,260081,Cash
EXP120270,5/16/2024,Finance,Office Supplies,Prime Vendors,127608,110710,Bank Transfer
EXP117653,4/27/2024,Administration,Travel,CloudNet,140027,96553,UPI
EXP118734,2/10/2024,Marketing,Office Supplies,Global Systems,25087,18264,Cash
EXP108745,6/23/2024,IT,Consulting,Bright Media,162323,177962,Cash
EXP101384,2/13/2025,HR,Software,Quick Supplies,37943,47350,UPI
EXP120211,3/4/2025,Operation,Travel,ABC Pvt Ltd,48038,55890,Bank Transfer
EXP109036,2/14/2025,Finance,Software,ABC Pvt Ltd,233045,336440,Cash
EXP113095,5/6/2025,Administration,Utilities,Data Corp,57919,75456,Cash
EXP100297,3/7/2024,Administration,Travel,Bright Media,163665,97108,Credit Card
EXP108635,2/26/2025,Operation,Training,Tech Solutions,160147,109161,Credit Card
EXP123951,11/16/2024,Administration,Travel,CloudNet,66872,70080,Cash
EXP120503,5/27/2024,HR,Office Supplies,Tech Solutions,264416,255137,Credit Card
EXP103867,3/2/2025,Operation,Consulting,Global Systems,22547,11879,Cash
EXP120474,3/10/2025,Administration,Maintenance,Star Traders,233671,283417,Bank Transfer
EXP102077,2/15/2025,IT,Salary,ABC Pvt Ltd,116921,65498,Bank Transfer
EXP115029,5/12/2025,IT,Salary,Star Traders,274310,205021,Cash
EXP115675,9/22/2024,Operation,Maintenance,Bright Media,32212,18538,Credit Card
EXP114209,1/27/2024,Administration,Internet,Tech Solutions,191119,103103,UPI
EXP104488,4/1/2025,IT,Consulting,Data Corp,32623,27249,UPI
EXP118613,2/20/2024,Sales,Software,Prime Vendors,115263,73250,UPI
EXP115216,6/16/2024,Operation,Internet,Prime Vendors,194896,169754,Bank Transfer
EXP119226,9/7/2024,Finance,Software,Global Systems,121767,124290,Credit Card
EXP102537,8/11/2024,Marketing,Consulting,Quick Supplies,115657,137060,Cash
EXP116578,2/4/2024,IT,Software,Quick Supplies,182419,143156,UPI
EXP116395,11/30/2024,Sales,Training,Tech Solutions,102193,105023,Cash
EXP107362,3/26/2024,Operation,Salary,Tech Solutions,199596,132475,Bank Transfer
EXP106636,9/27/2024,IT,Utilities,Tech Solutions,267398,352012,UPI
EXP107498,2/1/2025,Finance,Salary,Urban Services,77401,50648,Bank Transfer
EXP113482,2/25/2025,Finance,Office Supplies,Global Systems,129532,164289,Credit Card
EXP109009,8/29/2024,IT,Internet,CloudNet,198066,206142,Cash
EXP124259,1/5/2025,HR,Marketing Campaign,Prime Vendors,97159,102880,UPI
EXP106553,3/15/2024,Marketing,Marketing Campaign,Bright Media,159643,97151,UPI
EXP110770,7/1/2024,Operation,Consulting,CloudNet,208804,120613,Bank Transfer
EXP116131,3/14/2024,Sales,Consulting,Bright Media,30133,35340,Cash
EXP104654,3/6/2025,Operation,Office Supplies,ABC Pvt Ltd,297567,368315,Credit Card
EXP100320,6/26/2024,Operation,Marketing Campaign,ABC Pvt Ltd,32535,23848,Cash
EXP107135,12/18/2024,Administration,Maintenance,Data Corp,231535,258799,UPI
EXP117755,3/11/2024,HR,Internet,ABC Pvt Ltd,125189,78317,Credit Card
EXP111984,4/26/2025,Sales,Maintenance,Global Systems,267108,330595,UPI
EXP102654,2/1/2024,HR,Consulting,Data Corp,159094,93644,Bank Transfer
EXP112142,9/23/2024,Sales,Internet,Prime Vendors,214133,214539,UPI
EXP113721,4/9/2024,Finance,Consulting,Data Corp,153567,227685,Bank Transfer
EXP119782,4/15/2024,Sales,Travel,Quick Supplies,123780,88839,Bank Transfer
EXP100886,10/22/2024,Finance,Internet,ABC Pvt Ltd,35783,31299,Cash
EXP105002,8/30/2024,Marketing,Maintenance,Urban Services,208502,272891,Credit Card
EXP121482,1/8/2024,Finance,Consulting,Urban Services,289198,281817,Credit Card
EXP123409,4/8/2025,IT,Maintenance,CloudNet,201804,141781,UPI
EXP117310,4/26/2024,Finance,Office Supplies,Prime Vendors,102168,93298,Cash
EXP100244,10/1/2025,Sales,Internet,Global Systems,277213,266354,Bank Transfer
EXP114758,4/18/2025,HR,Software,Global Systems,176750,179649,Credit Card
EXP108207,6/7/2024,IT,Internet,Star Traders,218005,163747,Credit Card
EXP116527,11/10/2024,Operation,Software,ABC Pvt Ltd,138546,150015,Bank Transfer
EXP105983,8/20/2024,IT,Maintenance,Urban Services,182677,254452,Credit Card
EXP102363,1/18/2025,HR,Travel,Data Corp,276508,211466,Credit Card
EXP116513,1/18/2025,Sales,Salary,ABC Pvt Ltd,112688,94041,UPI
EXP101161,4/25/2024,Operation,Maintenance,Star Traders,249383,293984,Bank Transfer
EXP118291,3/13/2025,IT,Travel,Quick Supplies,205555,205995,UPI
EXP100287,2/22/2024,Administration,Internet,ABC Pvt Ltd,134578,200491,Cash
EXP113650,4/13/2024,Marketing,Marketing Campaign,Quick Supplies,30550,27050,UPI
EXP120213,1/26/2024,Finance,Software,Star Traders,132203,196708,Bank Transfer
EXP110680,11/27/2024,Finance,Internet,Quick Supplies,249344,345991,Credit Card
EXP112450,3/13/2024,Sales,Consulting,Quick Supplies,236132,263032,Bank Transfer
EXP121517,11/19/2024,Marketing,Software,Quick Supplies,157269,193190,Bank Transfer
EXP108681,2/25/2025,Marketing,Training,Quick Supplies,43127,28077,Cash
EXP101170,2/6/2024,Marketing,Office Supplies,Prime Vendors,38539,32598,Credit Card
EXP123813,10/3/2024,Operation,Utilities,Star Traders,181755,103384,UPI
EXP110374,12/5/2024,Administration,Utilities,Quick Supplies,237844,166459,UPI
EXP124458,10/31/2024,Administration,Software,Prime Vendors,299242,195343,Cash
EXP106792,1/30/2025,Marketing,Marketing Campaign,Star Traders,263034,304097,Cash
EXP123260,11/13/2024,IT,Travel,Bright Media,239961,120858,Cash
EXP118243,2/17/2024,IT,Office Supplies,ABC Pvt Ltd,228658,308830,UPI
EXP100277,12/2/2024,Administration,Utilities,Prime Vendors,116705,80104,Credit Card
EXP120778,1/2/2024,HR,Maintenance,Global Systems,266869,246076,Bank Transfer
EXP115946,2/23/2025,IT,Maintenance,Prime Vendors,151620,226538,UPI
EXP103121,3/26/2024,HR,Salary,Bright Media,30422,39233,Credit Card
EXP108579,9/6/2024,Operation,Salary,Prime Vendors,53687,33157,Credit Card
EXP117695,2/12/2024,HR,Maintenance,Urban Services,198129,142244,Bank Transfer
EXP117416,10/16/2024,IT,Consulting,Star Traders,35828,43381,Bank Transfer
EXP108339,3/28/2025,Sales,Salary,Bright Media,268647,161510,UPI
EXP103406,4/30/2024,HR,Utilities,Global Systems,106556,136208,Credit Card
EXP115475,8/23/2024,HR,Training,Data Corp,140823,170163,UPI
EXP113861,3/18/2024,IT,Office Supplies,Urban Services,232088,275206,Bank Transfer
EXP122702,10/28/2024,Marketing,Office Supplies,Quick Supplies,30685,42988,UPI
EXP113128,10/13/2024,Marketing,Maintenance,Prime Vendors,144272,141729,UPI
EXP100931,1/4/2024,HR,Office Supplies,ABC Pvt Ltd,228651,274154,UPI
EXP100691,8/16/2024,HR,Marketing Campaign,Data Corp,204211,165019,Credit Card
EXP120897,3/29/2025,HR,Salary,Star Traders,271499,158589,Cash
EXP106364,9/30/2024,Marketing,Internet,CloudNet,291723,377882,UPI
EXP118293,3/5/2024,Marketing,Salary,Data Corp,266607,163531,Bank Transfer
EXP109021,2/18/2024,IT,Salary,Bright Media,195478,234836,Bank Transfer
EXP110273,3/17/2025,Finance,Salary,Prime Vendors,196291,178398,Credit Card
EXP124805,2/9/2025,Marketing,Internet,Tech Solutions,35151,36327,Credit Card
EXP116428,4/15/2025,Sales,Office Supplies,Data Corp,60393,80826,Cash
EXP109141,5/15/2024,Finance,Utilities,CloudNet,207266,169810,UPI
EXP107108,1/11/2025,Marketing,Training,Star Traders,198320,279122,Bank Transfer
EXP108975,6/27/2024,Operation,Marketing Campaign,CloudNet,54336,51317,Bank Transfer
EXP104319,3/19/2025,Operation,Maintenance,Bright Media,97540,64007,UPI
EXP102965,1/18/2025,Marketing,Consulting,Star Traders,74862,106133,UPI
EXP103969,4/17/2025,Finance,Marketing Campaign,Global Systems,79212,103229,Bank Transfer
EXP104926,9/9/2024,IT,Marketing Campaign,Star Traders,51150,68496,Cash
EXP120785,5/3/2024,Marketing,Marketing Campaign,Urban Services,126034,76540,Cash
EXP113971,1/28/2024,HR,Marketing Campaign,CloudNet,59405,60130,Credit Card
EXP103092,4/9/2024,HR,Travel,Global Systems,243928,123998,Credit Card
EXP112748,11/5/2024,Operation,Software,CloudNet,62051,41836,UPI
EXP120030,12/20/2024,IT,Travel,Bright Media,217567,126360,Credit Card
EXP115790,3/19/2025,Sales,Internet,CloudNet,20615,17882,Cash
EXP112515,4/19/2024,Administration,Utilities,Global Systems,133427,104722,Cash
EXP103982,4/5/2025,Operation,Consulting,Data Corp,66957,44427,UPI
EXP119579,5/4/2024,Finance,Maintenance,Quick Supplies,157962,175682,Credit Card
EXP106124,7/28/2024,Finance,Training,Prime Vendors,173949,187923,UPI
EXP101094,2/18/2025,HR,Utilities,Star Traders,174308,168563,Cash
EXP117353,9/9/2024,Administration,Consulting,Global Systems,270014,236863,Cash
EXP115972,11/19/2024,Operation,Utilities,ABC Pvt Ltd,32032,44752,UPI
EXP102843,9/23/2024,Operation,Consulting,Global Systems,217805,270601,UPI
EXP119235,7/3/2024,Operation,Maintenance,Star Traders,108973,156207,Cash
EXP104815,9/3/2024,Operation,Office Supplies,Urban Services,153870,147909,Cash
EXP116473,12/18/2024,Sales,Software,Global Systems,24541,36402,
EXP105956,12/28/2024,Administration,Marketing Campaign,CloudNet,50965,59316,Bank Transfer
EXP122856,2/8/2024,Administration,Maintenance,Star Traders,165907,112805,UPI
EXP120627,6/11/2024,Operation,Marketing Campaign,ABC Pvt Ltd,225822,164894,Credit Card
EXP113374,3/20/2025,Finance,Travel,Bright Media,272386,216395,Credit Card
EXP122983,5/11/2024,Administration,Consulting,Quick Supplies,198832,158193,Cash
EXP118173,2/13/2025,IT,Travel,CloudNet,86980,83028,Bank Transfer
EXP123242,2/21/2025,Marketing,Travel,Urban Services,82687,53264,UPI
